GAME_ID,Date,Season,era,y,home_eFG,away_eFG,diff_eFG,home_TOV_pct,away_TOV_pct,diff_TOV_pct,home_ORB_pct,away_ORB_pct,diff_ORB_pct,home_FTrate,away_FTrate,diff_FTrate,home_pace,away_pace,diff_pace,home_rest,away_rest,diff_rest
0020700103,2007-11-13,2007-08,early,1,0.5020689097716495,0.5049733544970515,-0.0029044447254019667,0.14658342622800616,0.1258159093840975,0.02076751684390865,0.2198462665058635,0.2667317906679609,-0.046885524162097375,0.18578918274325273,0.24902451910239395,-0.06323533635914122,93.91333333333334,94.21333333333332,-0.29999999999998295,3.0,2.0,1.0
0020700099,2007-11-13,2007-08,early,1,0.5025363063937889,0.4714430955034304,0.03109321089035849,0.17081254397056403,0.139839430103934,0.030973113866630042,0.24287255006076913,0.3166424218215186,-0.07376987176074945,0.30629278252537956,0.23668446770500196,0.0696083148203776,101.28,92.78285714285714,8.497142857142862,3.0,2.0,1.0
0020700100,2007-11-13,2007-08,early,1,0.5276549868477228,0.45894688459255667,0.06870810225516616,0.13239004167169985,0.15680508334839324,-0.024415041676693394,0.22717966413618587,0.32591057484674507,-0.0987309107105592,0.2962106674991087,0.2279322578752004,0.06827840962390827,92.88666666666666,94.49333333333334,-1.6066666666666833,3.0,2.0,1.0
0020700101,2007-11-13,2007-08,early,1,0.5254634437726393,0.5293210579493411,-0.003857614176701829,0.12817652614692496,0.1531527717607254,-0.024976245613800435,0.20512470571081828,0.27340311986863713,-0.06827841415781885,0.23209721826483867,0.2804204966444056,-0.04832327837956693,92.00571428571428,100.976,-8.970285714285723,2.0,4.0,-2.0
0020700097,2007-11-13,2007-08,early,1,0.5195241339637382,0.47580892243294404,0.04371521153079416,0.12622003704233467,0.16631689331928015,-0.04009685627694548,0.2242749575016004,0.2584323473238301,-0.03415738982222968,0.26981321859542795,0.2011166343988255,0.06869658419660246,94.69714285714285,105.13714285714286,-10.440000000000012,3.0,2.0,1.0
0020700098,2007-11-13,2007-08,early,0,0.47376303884320875,0.580201503298197,-0.10643846445498822,0.14324589780072447,0.16915694811709298,-0.025911050316368506,0.2405381662501298,0.25433402682484174,-0.013795860574711938,0.21333682515438732,0.25693034002004494,-0.04359351486565763,103.14666666666666,96.44,6.7066666666666634,3.0,3.0,0.0
0020700096,2007-11-13,2007-08,early,1,0.4444630696448901,0.46628178185969277,-0.021818712214802694,0.18364730758071598,0.15414547591307484,0.029501831667641143,0.32020826623333637,0.2431517639780071,0.07705650225532926,0.26141435046596323,0.13141552511415525,0.12999882535180798,93.16666666666667,92.18666666666667,0.980000000000004,2.0,2.0,0.0
0020700102,2007-11-13,2007-08,early,1,0.5151387298252236,0.49239875736078265,0.022739972464440927,0.12244677685120871,0.15075878578830182,-0.02831200893709311,0.21190240385959624,0.2887995473361327,-0.07689714347653648,0.14949005067367208,0.2583973663467335,-0.10890731567306142,99.81142857142858,97.00800000000001,2.8034285714285687,3.0,2.0,1.0
0020700114,2007-11-14,2007-08,early,1,0.5194436668641985,0.5144935077886155,0.004950159075583049,0.15424630571524406,0.14505287465506117,0.009193431060182888,0.2271570502760653,0.21968965700502588,0.00746739327103943,0.26807062746782073,0.19055902552161388,0.07751160194620685,103.52,93.1657142857143,10.354285714285695,2.0,1.0,1.0
0020700106,2007-11-14,2007-08,early,1,0.45868361665085416,0.44878028031044825,0.00990333634040591,0.16175367075938815,0.17188878607966634,-0.010135115320278193,0.2769526462313177,0.3074312611670355,-0.030478614935717796,0.2942101626483607,0.2530025354807714,0.0412076271675893,93.78000000000002,92.66857142857144,1.1114285714285757,3.0,1.0,2.0
0020700112,2007-11-14,2007-08,early,1,0.4702174757127688,0.46168609740038313,0.008531378312385651,0.1334779433244893,0.15691275059380652,-0.02343480726931721,0.3147289085905876,0.25100784061821085,0.06372106797237675,0.15711606347213447,0.33547252118680687,-0.1783564577146724,95.296,94.72571428571429,0.570285714285717,4.0,2.0,2.0
0020700113,2007-11-14,2007-08,early,0,0.4742596965173088,0.5163041336569713,-0.04204443713966244,0.13332869010849294,0.15635251541260256,-0.023023825304109624,0.3026303009120106,0.2675184729064039,0.03511182800560669,0.23270131888043094,0.27026911305732987,-0.03756779417689893,92.88,100.85333333333334,-7.973333333333343,1.0,1.0,0.0
0020700105,2007-11-14,2007-08,early,1,0.4072703189696289,0.4628812277864336,-0.055610908816804694,0.152056329342356,0.150760010493264,0.001296318849091982,0.31123460463885994,0.2509934982424082,0.06024110639645175,0.27177148359820275,0.2172835437640015,0.05448793983420125,100.18,102.90285714285713,-2.722857142857123,3.0,1.0,2.0
0020700116,2007-11-14,2007-08,early,0,0.515435889245341,0.5025621950110782,0.012873694234262767,0.12434603981889322,0.12324233124449777,0.0011037085743954567,0.206485078217601,0.2620618995998935,-0.0555768213822925,0.22651146987112028,0.2338577510673581,-0.007346281196237814,103.38399999999999,93.76,9.623999999999981,6.0,1.0,5.0
0020700107,2007-11-14,2007-08,early,0,0.47564201095846603,0.5201323977060758,-0.044490386747609745,0.14034993826124087,0.13805979957723657,0.0022901386840042948,0.3043814815885071,0.22600249257580513,0.07837898901270196,0.19981059316150573,0.26200120041734093,-0.062190607255835195,97.745,96.32,1.4250000000000114,2.0,1.0,1.0
0020700104,2007-11-14,2007-08,early,0,0.5093274055704421,0.5250840845376932,-0.01575667896725108,0.13607201305155656,0.15154370731207625,-0.015471694260519697,0.22528213645565748,0.31341741780958177,-0.08813528135392429,0.2138267789424432,0.2927177536670064,-0.07889097472456322,95.01714285714286,102.055,-7.037857142857149,4.0,2.0,2.0
0020700111,2007-11-14,2007-08,early,1,0.5104446254372127,0.4552297338319476,0.055214891605265104,0.1373600173236127,0.15932435086018829,-0.021964333536575592,0.2423844723400807,0.3150662070114958,-0.07268173467141509,0.17761595783885253,0.21801859037386515,-0.04040263253501261,93.71000000000001,94.84,-1.1299999999999955,2.0,1.0,1.0
0020700109,2007-11-14,2007-08,early,0,0.45553090459768536,0.4606036404621594,-0.005072735864474043,0.14804918260845065,0.1633604471461459,-0.01531126453769524,0.23326051819232907,0.25112830390835134,-0.017867785716022266,0.1401144061418034,0.18639372176563895,-0.046279315623835554,91.97142857142856,105.39,-13.41857142857144,1.0,1.0,0.0
0020700110,2007-11-14,2007-08,early,1,0.4591103798669865,0.5033040648519669,-0.044193684984980386,0.14429280206909606,0.16931763787341367,-0.025024835804317608,0.2916656286225979,0.24406045838397428,0.047605170238623595,0.1942720782136921,0.33619636639019723,-0.14192428817650513,94.27333333333333,100.40666666666665,-6.133333333333326,3.0,1.0,2.0
0020700115,2007-11-14,2007-08,early,1,0.47219550901135016,0.49366563113398554,-0.021470122122635382,0.13954662066601442,0.15077727475022074,-0.011230654084206315,0.26670247415391607,0.2894467772516553,-0.022744303097739227,0.30329122999987,0.24633889056026237,0.05695233943960765,98.66000000000001,97.62,1.0400000000000063,3.0,1.0,2.0
0020700108,2007-11-14,2007-08,early,1,0.5611268235247532,0.44624673761481887,0.11488008590993432,0.16152853750329757,0.1602809914621548,0.001247546041142772,0.2426467767399997,0.24294303015233248,-0.00029625341233277536,0.28945108243679546,0.2947336280408469,-0.005282545604051447,96.75999999999999,94.76571428571428,1.9942857142857093,1.0,2.0,-1.0
0020700118,2007-11-15,2007-08,early,1,0.526945018734057,0.4071644200054673,0.11978059872858965,0.12971697537218405,0.14985002897763783,-0.020133053605453782,0.2195055124680558,0.2890117239005379,-0.06950621143248212,0.17189968475042197,0.20190561141456034,-0.03000592666413837,99.36,98.24666666666667,1.1133333333333297,2.0,5.0,-3.0
0020700117,2007-11-15,2007-08,early,1,0.5211225188471015,0.5236541396746858,-0.002531620827584291,0.13069207343246184,0.12481560218334754,0.005876471249114293,0.22888691708567485,0.2003174508302993,0.028569466255375542,0.28659709537789346,0.2223158352125031,0.06428126016539037,93.45714285714287,93.08,0.37714285714287143,2.0,2.0,0.0
0020700130,2007-11-16,2007-08,early,1,0.5093544691079596,0.46104152873241777,0.04831294037554179,0.11953052780233465,0.1380888466441458,-0.018558318841811153,0.23379929357639587,0.26299365509489103,-0.029194361518495165,0.21156657576979324,0.28853533999988856,-0.07696876423009533,102.02666666666666,98.17142857142858,3.8552380952380787,2.0,2.0,0.0
0020700126,2007-11-16,2007-08,early,1,0.5140814574886096,0.46535502435525494,0.04872643313335462,0.12647708142888855,0.13105732664037706,-0.004580245211488504,0.21352094920140083,0.30731888816699793,-0.0937979389655971,0.22816963130000273,0.23691097625972946,-0.008741344959726727,92.99555555555555,93.13333333333334,-0.1377777777777851,1.0,2.0,-1.0
0020700125,2007-11-16,2007-08,early,0,0.5045742158661458,0.5153723915606274,-0.010798175694481604,0.16187701735657867,0.14011337665625456,0.021763640700324105,0.2544908458622218,0.2460084198578495,0.008482426004372323,0.31430071822992517,0.17918983162540314,0.13511088660452203,98.82857142857142,93.04,5.788571428571416,2.0,2.0,0.0
0020700127,2007-11-16,2007-08,early,0,0.4888943099294171,0.42341316915543487,0.06548114077398226,0.1367060812890678,0.15130128760516173,-0.014595206316093928,0.3127791409972069,0.30038596364003123,0.012393177357175655,0.16468532715504877,0.2831400361343669,-0.11845470897931812,95.19333333333333,99.32571428571428,-4.132380952380956,2.0,2.0,0.0
0020700124,2007-11-16,2007-08,early,1,0.4772261197296353,0.5165249582614992,-0.039298838531863944,0.1382311367266801,0.150614897781283,-0.012383761054602899,0.3045749224097387,0.30443305355683753,0.00014186885290118356,0.19893377080124863,0.29338259200415,-0.09444882120290138,98.96,101.24444444444445,-2.2844444444444605,2.0,2.0,0.0
0020700119,2007-11-16,2007-08,early,1,0.4985460952587522,0.46008059812265323,0.03846549713609898,0.1378218391037278,0.15230283085612575,-0.014480991752397948,0.23721620902134183,0.25371022005301624,-0.016494011031674416,0.2022083216845279,0.21393262460302512,-0.011724302918497215,95.175,102.335,-7.159999999999997,2.0,2.0,0.0
0020700129,2007-11-16,2007-08,early,1,0.5139749717059754,0.5105250531648139,0.0034499185411615008,0.16250106008834547,0.12601885802075372,0.03648220206759176,0.27259159149553236,0.2685898764356211,0.004001715059911259,0.27332590643009225,0.23022794182249254,0.04309796460759971,100.06285714285714,94.415,5.647857142857134,2.0,2.0,0.0
0020700123,2007-11-16,2007-08,early,0,0.4812835452554632,0.4716476804108083,0.009635864844654896,0.16158302115605822,0.16945171059455394,-0.007868689438495724,0.2992927443887486,0.26132039712488375,0.037972347263864836,0.2929964659434928,0.19531293786575313,0.0976835280777397,93.65142857142857,104.56888888888889,-10.917460317460325,2.0,2.0,0.0
0020700128,2007-11-16,2007-08,early,1,0.4752894377894378,0.4734065198079665,0.001882917981471277,0.15726670788779157,0.15397054891530595,0.0032961589724856133,0.23066127230564037,0.29851740571150287,-0.0678561334058625,0.3159743534743535,0.2534756628082672,0.062498690666086265,95.03,97.60571428571428,-2.575714285714284,2.0,2.0,0.0
0020700122,2007-11-16,2007-08,early,0,0.4356047843018554,0.5224174284519124,-0.08681264415005702,0.16476024930002423,0.13640827270489395,0.02835197659513028,0.2575751513832909,0.22156293913714975,0.03601221224614115,0.28740581342462995,0.2638977078645098,0.023508105560120174,94.05499999999999,97.35555555555555,-3.3005555555555617,2.0,2.0,0.0
0020700120,2007-11-16,2007-08,early,1,0.45165935043628747,0.5020110876077215,-0.05035173717143404,0.16477602772164426,0.146344607864615,0.018431419857029258,0.31734959780172545,0.22868678321273098,0.08866281458899447,0.210766266577132,0.2048489034289731,0.005917363148158883,94.42,94.25,0.1700000000000017,2.0,2.0,0.0
0020700121,2007-11-16,2007-08,early,1,0.5503823477294666,0.45205339694466146,0.09832895078480514,0.15872878234844112,0.14323916334338774,0.015489619005053384,0.24999975821411738,0.23106373773201344,0.018936020482103938,0.2923665213643357,0.15874468368733097,0.13362183767700475,95.60000000000001,92.78999999999999,2.8100000000000165,2.0,2.0,0.0
0020700131,2007-11-17,2007-08,early,1,0.44029171781620025,0.5002226882021686,-0.059930970385968396,0.15254226853615535,0.15126297941809186,0.0012792891180634924,0.2940877181850273,0.22549936285576086,0.06858835532926646,0.27859168746172686,0.21182187347051132,0.06676981399121554,98.965,93.96444444444445,5.00055555555555,1.0,1.0,0.0
0020700138,2007-11-17,2007-08,early,1,0.5270438478268302,0.5149914498718886,0.012052397954941618,0.13182063411368355,0.15627675618124265,-0.024456122067559094,0.2354323024499655,0.24402095354407827,-0.008588651094112776,0.28844369133236913,0.29012301856107464,-0.0016793272287055072,93.175,99.48,-6.305000000000007,2.0,1.0,1.0
0020700137,2007-11-17,2007-08,early,0,0.4721528552530628,0.5314957093822619,-0.059342854129199096,0.1350383090553654,0.1316318416076692,0.00340646744769621,0.29603144379474255,0.2150590310257362,0.08097241276900635,0.21855321196708982,0.18023456202780994,0.038318649939279886,92.48400000000001,99.64,-7.155999999999992,1.0,2.0,-1.0
0020700136,2007-11-17,2007-08,early,1,0.466612883739809,0.4817291627045909,-0.015116278964781849,0.14206189757183024,0.15597431251248464,-0.0139124149406544,0.30167084277073736,0.29881296952197317,0.0028578732487641867,0.18977473813665305,0.29046281679146535,-0.1006880786548123,93.92,96.385,-2.4650000000000034,3.0,1.0,2.0
0020700132,2007-11-17,2007-08,early,1,0.4604538296089916,0.474987962874778,-0.014534133265786398,0.16647542845159635,0.16285356277610458,0.0036218656754917755,0.30954289406169666,0.2612753139341345,0.04826758012756216,0.2499916763770003,0.2020442703418041,0.04794740603519618,93.195,105.476,-12.281000000000006,3.0,1.0,2.0
0020700135,2007-11-17,2007-08,early,0,0.48565458225610264,0.5187264567523908,-0.03307187449628818,0.14416136774963434,0.14037336202622347,0.00378800572341087,0.30023926371189164,0.2540162735242385,0.046222990187653135,0.17976889045722327,0.18192302237590632,-0.00215413191868305,95.4342857142857,94.148,1.286285714285711,1.0,1.0,0.0
0020700133,2007-11-17,2007-08,early,1,0.4645160872201362,0.5077296052924922,-0.043213518072356016,0.1526904928561457,0.1491354434975408,0.0035550493586049003,0.26339898348146895,0.3005203604460517,-0.03712137696458273,0.2159075904330413,0.29023480899421117,-0.07432721856116986,101.42222222222222,100.864,0.5582222222222128,1.0,1.0,0.0
0020700139,2007-11-17,2007-08,early,1,0.5207554816570653,0.46735570483197064,0.05339977682509467,0.15431709196068344,0.14797778982830864,0.006339302132374797,0.24001261611840727,0.3068758069206419,-0.06686319080223466,0.27300722441584063,0.2630412049572338,0.009966019458606812,102.88000000000001,99.535,3.345000000000013,3.0,1.0,2.0
0020700134,2007-11-17,2007-08,early,0,0.4215957871042948,0.45813154803489425,-0.03653576093059946,0.16726796607474148,0.13988249875853764,0.027385467316203838,0.2583057949402837,0.21678600049113447,0.041519794449149244,0.27928135796475045,0.16513040952387378,0.11415094844087667,95.09777777777778,92.8488888888889,2.248888888888885,1.0,1.0,0.0
0020700140,2007-11-17,2007-08,early,0,0.4637054552879244,0.41343906807922043,0.050266387208703966,0.13544105016614558,0.14560142693622022,-0.010160376770074642,0.25876528154136297,0.2923671919147468,-0.033601910373383836,0.28629195191166723,0.20256505823111384,0.08372689368055339,98.425,98.72,-0.2950000000000017,1.0,2.0,-1.0
0020700144,2007-11-18,2007-08,early,1,0.5039863420009703,0.4198474198634355,0.08413892213753477,0.15204992827856456,0.13934240256231456,0.012707525716250001,0.2889562390498189,0.2911473798819252,-0.0021911408321063086,0.2721272010933637,0.19636207301104813,0.07576512808231556,98.94,97.84,1.0999999999999943,2.0,1.0,1.0
0020700143,2007-11-18,2007-08,early,1,0.47997304030895765,0.5042386437488404,-0.024265603439882766,0.15664915359570614,0.13002676353264386,0.026622390063062273,0.2357651025695527,0.2819564333748731,-0.046191330805320396,0.32479374055601445,0.23681080208782962,0.08798293846818483,96.94222222222223,94.02222222222223,2.9200000000000017,2.0,2.0,0.0
0020700141,2007-11-18,2007-08,early,0,0.503508737623692,0.5135736719338067,-0.010064934310114682,0.13718335383643732,0.11265153632165037,0.024531817514786947,0.22840271211253776,0.24599209966122687,-0.017589387548689106,0.20991905686086978,0.221025318913791,-0.011106262052921229,95.71111111111111,101.32000000000001,-5.608888888888899,2.0,2.0,0.0
0020700142,2007-11-18,2007-08,early,1,0.5153564084982873,0.5476056810238465,-0.0322492725255592,0.1373128999798591,0.16314217801893827,-0.025829278039079168,0.22068324096811565,0.2371321413785292,-0.016448900410413553,0.2616043226202275,0.28575028365858246,-0.02414596103835498,97.62,95.265,2.355000000000004,2.0,2.0,0.0
0020700146,2007-11-19,2007-08,early,1,0.5139871088808321,0.46241355811287327,0.05157355076795883,0.1583853519913028,0.15885729764002546,-0.0004719456487226603,0.24533128687122202,0.2526922580702795,-0.007360971199057487,0.28434215406487057,0.21990141319894696,0.06444074086592361,99.88444444444445,104.372,-4.487555555555545,2.0,2.0,0.0
0020700147,2007-11-19,2007-08,early,0,0.5158518922924605,0.5194554601315856,-0.003603567839125077,0.12595140736477717,0.14138372657669765,-0.015432319211920481,0.25249167199963696,0.2133957915754031,0.03909588042423387,0.174558435743027,0.2736801919563708,-0.09912175621334376,92.608,97.91600000000001,-5.308000000000007,2.0,1.0,1.0
0020700148,2007-11-19,2007-08,early,1,0.5075890430434962,0.42857413942834804,0.07901490361514812,0.1516653413336862,0.17708462208228898,-0.02541928074860278,0.2946851201714522,0.2524752154462554,0.04220990472519681,0.2773834033717212,0.30307736009930986,-0.025693956727588674,100.148,95.16,4.9879999999999995,2.0,2.0,0.0
0020700145,2007-11-19,2007-08,early,1,0.4642236288159825,0.49877184795338037,-0.03454821913739786,0.1644318945895723,0.1538462446403913,0.010585649949181014,0.31712454780792787,0.23072720434796254,0.08639734345996533,0.2371960968544622,0.22206825755203158,0.015127839302430612,93.70666666666666,93.732,-0.025333333333335872,2.0,2.0,0.0
0020700151,2007-11-20,2007-08,early,0,0.4729558887090528,0.4773269709467515,-0.00437108223769872,0.13694833118729766,0.14065318877594937,-0.0037048575886517165,0.30202440691295085,0.30672514531913203,-0.004700738406181182,0.20999277467350472,0.18058777959050165,0.029404995083003066,99.02799999999999,93.935,5.092999999999989,4.0,3.0,1.0
0020700156,2007-11-20,2007-08,early,0,0.4826514119537375,0.5479113558353401,-0.06525994388160261,0.15091275293033726,0.14188566756305063,0.009027085367286636,0.23476923747388773,0.20783884220887688,0.026930395265010842,0.33285490704095355,0.1897473377090869,0.14310756933186666,96.62,99.952,-3.3319999999999936,2.0,3.0,-1.0
0020700150,2007-11-20,2007-08,early,0,0.4824365044146628,0.5175344228508597,-0.03509791843619692,0.1556424734532221,0.13066439012101652,0.02497808333220558,0.298439811292259,0.22359742570983215,0.07484238558242684,0.276707688999821,0.22063044594778022,0.05607724305204079,96.57777777777778,92.1,4.4777777777777885,3.0,4.0,-1.0
0020700149,2007-11-20,2007-08,early,1,0.4463017516668347,0.46007467375158584,-0.013772922084751116,0.1448799032191944,0.16926294296893324,-0.02438303974973885,0.2992363641550125,0.31912556841634854,-0.019889204261336058,0.27385428398595446,0.2101788427413167,0.06367544124463775,98.15555555555555,94.08,4.075555555555553,3.0,4.0,-1.0
0020700154,2007-11-20,2007-08,early,1,0.5226839622959358,0.4988100377743662,0.02387392452156961,0.13171723614060993,0.13484457027352187,-0.003127334132911941,0.24544886832761792,0.23413386947271256,0.011314998854905362,0.2943347716992333,0.20631845552260888,0.08801631617662439,94.0,96.164,-2.1640000000000015,3.0,2.0,1.0
0020700155,2007-11-20,2007-08,early,1,0.5237935698549951,0.4150204281432785,0.10877314171171665,0.1486510077646151,0.14221101831841035,0.006439989446204747,0.2543092268469921,0.2865754487839335,-0.0322662219369414,0.26616104742880203,0.18827689885626253,0.0778841485725395,102.05600000000001,98.41777777777777,3.6382222222222396,3.0,2.0,1.0
0020700152,2007-11-20,2007-08,early,0,0.483196057445491,0.5042466499924236,-0.021050592546932645,0.15435146614389456,0.1566432242613651,-0.002291758117470538,0.26563051370475066,0.2975003967705707,-0.03186988306582006,0.21800104191605296,0.2784590591997269,-0.06045801728367395,101.112,98.92,2.191999999999993,3.0,2.0,1.0
0020700153,2007-11-20,2007-08,early,0,0.4604008381575189,0.514082845295022,-0.053682007137503096,0.14867014635278783,0.11723008725650555,0.03144005909628228,0.31055627281834836,0.2493339962944826,0.06122227652386575,0.25365567424769986,0.21986774228486125,0.03378793196283861,98.83555555555556,101.39,-2.5544444444444423,3.0,2.0,1.0
0020700161,2007-11-21,2007-08,early,1,0.5051661307253077,0.4561329062405012,0.049033224484806515,0.12807714184175892,0.1583544354763983,-0.03027729363463938,0.2737607900373858,0.31608601139017206,-0.04232522135278627,0.23880539755472235,0.24854327137989193,-0.00973787382516958,93.772,99.264,-5.49199999999999,3.0,1.0,2.0
0020700167,2007-11-21,2007-08,early,1,0.5377492789563957,0.48445638148022613,0.053292897476169554,0.13670033185718594,0.15356490372702095,-0.016864571869835004,0.2127542756126824,0.23192370901860318,-0.019169433405920783,0.20436294298734275,0.34218448978825783,-0.13782154680091507,99.58,97.44800000000001,2.131999999999991,1.0,1.0,0.0
0020700166,2007-11-21,2007-08,early,1,0.5215649733650763,0.5267786924548179,-0.005213719089741553,0.13765647415114238,0.14937656586447678,-0.011720091713334407,0.22790364580552597,0.20529149277342987,0.0226121530320961,0.21573026445957696,0.2714976522738311,-0.05576738781425414,91.116,98.276,-7.159999999999997,1.0,2.0,-1.0
0020700169,2007-11-21,2007-08,early,1,0.45913098373011124,0.5261412222026476,-0.06701023847253634,0.13912126686117465,0.15416976389785214,-0.015048497036677488,0.2516185218639276,0.24826347521300515,0.0033550466509224275,0.2748260229825148,0.275052156319911,-0.0002261333373961838,97.25777777777779,101.712,-4.454222222222214,4.0,1.0,3.0
0020700158,2007-11-21,2007-08,early,1,0.5489828275767525,0.5157480588668929,0.03323476870985964,0.16589296779269105,0.11542992816138724,0.050463039631303816,0.24304219018593276,0.24138330534818206,0.0016588848377507015,0.2806669188076289,0.21740181743150458,0.06326510137612432,95.50666666666666,101.33333333333333,-5.826666666666668,3.0,1.0,2.0
0020700162,2007-11-21,2007-08,early,1,0.4805406408415569,0.5211830961042925,-0.04064245526273558,0.1353093135493321,0.1533316194331001,-0.01802230588376802,0.3096816106540433,0.28025035709351365,0.02943125356052967,0.20218913741377925,0.3020020421686431,-0.09981290475486387,93.83555555555556,99.152,-5.316444444444443,1.0,1.0,0.0
0020700168,2007-11-21,2007-08,early,0,0.49229411515985816,0.4222790518295847,0.07001506333027346,0.15533222341696068,0.1808148616634934,-0.025482638246532713,0.2320343938904462,0.2379297609008008,-0.0058953670103546185,0.23171738035904915,0.2847159722600794,-0.052998591901030234,93.99600000000001,94.364,-0.367999999999995,2.0,2.0,0.0
